Interactions associated to P50053
ID	Name	DTHybrid	kbmf	minhash	RLS	svm	drugbank	stitch	kiba	integrative
25178539	CHEBI:553859	0	0	0	0	0.899	0	0	0	0.045	
25178540	CHEBI:553861	0	0	0	0	0.09	0	0	0	0.004	
25181422	CHEBI:573387	0	0	0	0	0.55	0	0	0	0.028	
25182022	CHEBI:1244625	0	0	0	0	0.479	0	0	0	0.024	
25182145	CHEBI:1244598	0	0	0	0	0.391	0	0	0	0.02	
25182281	CHEBI:1244597	0	0	0	0	0.902	0	0	0	0.045	
25182282	CHEBI:1244604	0	0	0	0	0.338	0	0	0	0.017	
25182285	CHEBI:1244623	0	0	0	0	0.04	0	0	0	0.002	
25182562	CHEBI:1244636	0	0	0	0	0.516	0	0	0	0.026	
25182565	CHEBI:1244624	0	0	0	0	0.425	0	0	0	0.021	
25182714	CHEBI:1244601	0	0	0	0	0.391	0	0	0	0.02	
25182867	CHEBI:1244603	0	0	0	0	0.388	0	0	0	0.019	
25182868	CHEBI:1244637	0	0	0	0	0.566	0	0	0	0.028	
25185020	CHEBI:675069	0	0	0	0	0.769	0	0	0	0.038	
25185023	CHEBI:674916	0	0	0	0	0.625	0	0	0	0.031	
25185171	thiazolidine-2	4-dione	 15a	0	0	0	0	0.182	0	0	0	0.009	
25186127	CHEBI:674938	0	0	0	0	0.184	0	0	0	0.009	
25186684	SureCN1776312	0	0	0	0	0.552	0	0	0	0.028	
25186685	CHEBI:747825	0	0	0	0	0.332	0	0	0	0.017	
25186686	CHEBI:747879	0	0	0	0	0.667	0	0	0	0.033	
25186687	CHEBI:747880	0	0	0	0	0.667	0	0	0	0.033	
25186959	CHEBI:747932	0	0	0	0	0.684	0	0	0	0.034	
25186960	CHEBI:747933	0	0	0	0	0.684	0	0	0	0.034	
25186961	CHEBI:747883	0	0	0	0	0.387	0	0	0	0.019	
25186963	CHEBI:747881	0	0	0	0	0.667	0	0	0	0.033	
25187230	CHEBI:675098	0	0	0	0	0.761	0	0	0	0.038	
25187232	CHEBI:675078	0	0	0	0	0.761	0	0	0	0.038	
25187234	CHEBI:675101	0	0	0	0	0.296	0	0	0	0.015	
25187538	SureCN1775393	0	0	0	0	0.701	0	0	0	0.035	
25187543	SureCN1776722	0	0	0	0	0.405	0	0	0	0.02	
25187544	SureCN1775025	0	0	0	0	0.474	0	0	0	0.024	
25188088	CHEBI:747935	0	0	0	0	0.818	0	0	0	0.041	
25190443	triazolopyridazine compound	 1	0	0	0	0	0.05	0	0	0	0.003	
25190713	CHEMBL496754	0	0	0	0	0.073	0	0	0	0.004	
25190715	CHEMBL522214	0	0	0	0	0.667	0	0	0	0.033	
25190883	Pyrrolopyridinone	 67	0	0	0	0	0.123	0	0	0	0.006	
25190902	pyrido-thieno-pyrimidine	 6e	0	0	0	0	0.266	0	0	0	0.013	
25195322	CHEBI:573890	0	0	0	0	0.218	0	0	0	0.011	
25195477	SureCN1186244	0	0	0	0	0.555	0	0	0	0.028	
25195571	SureCN3988600	0	0	0	0	0.487	0	0	0	0.024	
25195572	SureCN3991328	0	0	0	0	0.513	0	0	0	0.026	
25195682	SureCN3984896	0	0	0	0	0.827	0	0	0	0.041	
25195788	SureCN3987058	0	0	0	0	0.519	0	0	0	0.026	
25195789	SureCN3995455	0	0	0	0	0.487	0	0	0	0.024	
25195893	SureCN3990246	0	0	0	0	0.734	0	0	0	0.037	
25195997	SureCN3985589	0	0	0	0	0.689	0	0	0	0.034	
25196219	CHEBI:724321	0	0	0	0	0.513	0	0	0	0.026	
25196221	CHEBI:724355	0	0	0	0	0.188	0	0	0	0.009	
25197239	SureCN3992060	0	0	0	0	0.155	0	0	0	0.008	
25197240	SureCN3992383	0	0	0	0	0.487	0	0	0	0.024	
25203958	PF-4618433	0	0	0	0	0.708	0	0	0	0.035	
25210518	pyrazolourea	 1a	0	0	0	0	0.932	0	0	0	0.047	
25210519	CHEBI:679795	0	0	0	0	0.75	0	0	0	0.037	
25210520	CHEMBL584726	0	0	0	0	0.702	0	0	0	0.035	
25210521	CHEBI:679744	0	0	0	0	0.914	0	0	0	0.046	
25211674	CHEBI:550331	0	0	0	0	0.939	0	0	0	0.047	
25211675	SureCN4134818	0	0	0	0	0.753	0	0	0	0.038	
25211772	SureCN4128985	0	0	0	0	0.606	0	0	0	0.03	
25211882	CHEMBL596174	0	0	0	0	0.807	0	0	0	0.04	
25212175	CHEBI:595637	0	0	0	0	0.044	0	0	0	0.002	
25218464	CHEMBL473283	0	0	0	0	0.556	0	0	0	0.028	
25218570	pyrrolo[2	3-d]pyrimidine deriv.	 8	0	0	0	0	0.771	0	0	0	0.039	
25218603	SureCN2203994	0	0	0	0	0.31	0	0	0	0.015	
25218605	CHEMBL475080	0	0	0	0	0.36	0	0	0	0.018	
25218607	SureCN2206664	0	0	0	0	0.763	0	0	0	0.038	
25218608	SureCN2207134	0	0	0	0	0.329	0	0	0	0.016	
25218609	CHEMBL475884	0	0	0	0	0.493	0	0	0	0.025	
25218611	SureCN2206483	0	0	0	0	0.599	0	0	0	0.03	
25218612	SureCN2208781	0	0	0	0	0.698	0	0	0	0.035	
25218613	SureCN2207667	0	0	0	0	0.46	0	0	0	0.023	
25218614	HMS3305I19	0	0	0	0	0.31	0	0	0	0.015	
25218615	SureCN2201488	0	0	0	0	0.329	0	0	0	0.016	
25218616	SureCN2204486	0	0	0	0	0.329	0	0	0	0.016	
25218617	SureCN2209116	0	0	0	0	0.512	0	0	0	0.026	
25218618	CHEMBL475074	0	0	0	0	0.444	0	0	0	0.022	
25218619	SureCN2205653	0	0	0	0	0.602	0	0	0	0.03	
25218620	CHEMBL475482	0	0	0	0	0.66	0	0	0	0.033	
25218621	HMS3305M19	0	0	0	0	0.833	0	0	0	0.042	
25218622	SureCN2203498	0	0	0	0	0.762	0	0	0	0.038	
25218623	CHEMBL511013	0	0	0	0	0.711	0	0	0	0.036	
25218652	Pyrido[2	3-d]pyrimidin-5-one	 28	0	0	0	0	0.977	0	0	0	0.049	
25218653	Pyrido[2	3-d]pyrimidin-5-one	 30	0	0	0	0	0.553	0	0	0	0.028	
25218654	Pyrido[2	3-d]pyrimidin-5-one	 32	0	0	0	0	0.828	0	0	0	0.041	
25218655	Pyrido[2	3-d]pyrimidin-5-one	 33	0	0	0	0	0.363	0	0	0	0.018	
25218656	Pyrido[2	3-d]pyrimidin-5-one	 36	0	0	0	0	0.832	0	0	0	0.042	
25218657	Pyrido[2	3-d]pyrimidin-5-one	 38	0	0	0	0	0.67	0	0	0	0.034	
25218658	Pyrido[2	3-d]pyrimidin-5-one	 39	0	0	0	0	0.53	0	0	0	0.027	
25218660	Pyrido[2	3-d]pyrimidin-5-one	 46	0	0	0	0	0.338	0	0	0	0.017	
25218686	substituted benzimidazole	 7	0	0	0	0	0.239	0	0	0	0.012	
25218687	substituted benzimidazole	 9	0	0	0	0	0.484	0	0	0	0.024	
25218688	SureCN2965676	0	0	0	0	0.82	0	0	0	0.041	
25218689	substituted pyrazolopyrimidine	 11	0	0	0	0	0.836	0	0	0	0.042	
25218690	SureCN2967702	0	0	0	0	0.893	0	0	0	0.045	
25218691	SureCN2960930	0	0	0	0	0.941	0	0	0	0.047	
25218692	SureCN2961033	0	0	0	0	0.931	0	0	0	0.047	
25218693	SureCN2967949	0	0	0	0	0.936	0	0	0	0.047	
25218744	2-aminopyridine analogue	 9	0	0	0	0	0.671	0	0	0	0.034	
25218745	2-aminopyridine analogue	 11	0	0	0	0	0.544	0	0	0	0.027	
25218746	2-aminopyridine analogue	 12	0	0	0	0	0.384	0	0	0	0.019	
25218794	3-cyanoquinoline	 14	0	0	0	0	0.103	0	0	0	0.005	
25218797	3-cyanoquinoline	 17	0	0	0	0	0.521	0	0	0	0.026	
25218799	3-cyanoquinoline	 19	0	0	0	0	0.103	0	0	0	0.005	
25218801	3-cyanoquinoline	 21	0	0	0	0	0.658	0	0	0	0.033	
25218802	3-cyanoquinoline	 22	0	0	0	0	0.884	0	0	0	0.044	
25218803	3-cyanoquinoline	 23	0	0	0	0	0.973	0	0	0	0.049	
25218804	3-cyanoquinoline	 24	0	0	0	0	0.904	0	0	0	0.045	
25218805	3-cyanoquinoline	 25	0	0	0	0	0.757	0	0	0	0.038	
25218806	3-cyanoquinoline	 26	0	0	0	0	0.922	0	0	0	0.046	
25218808	3-cyanoquinoline	 28	0	0	0	0	0.98	0	0	0	0.049	
25218809	3-cyanoquinoline	 30	0	0	0	0	0.913	0	0	0	0.046	
25218810	3-cyanoquinoline	 31	0	0	0	0	0.897	0	0	0	0.045	
25218811	3-cyanoquinoline	 32	0	0	0	0	0.859	0	0	0	0.043	
25218812	3-cyanoquinoline	 33	0	0	0	0	0.848	0	0	0	0.042	
25218814	3-cyanoquinoline	 35	0	0	0	0	0.806	0	0	0	0.04	
25218815	3-cyanoquinoline	 36	0	0	0	0	0.631	0	0	0	0.032	
25218816	3-cyanoquinoline	 37	0	0	0	0	0.926	0	0	0	0.046	
25218817	3-cyanoquinoline	 38	0	0	0	0	0.95	0	0	0	0.048	
25218818	3-cyanoquinoline	 39	0	0	0	0	0.745	0	0	0	0.037	
25218819	3-cyanoquinoline	 40	0	0	0	0	0.157	0	0	0	0.008	
25218821	3-cyanoquinoline	 42	0	0	0	0	0.307	0	0	0	0.015	
25218822	3-cyanoquinoline	 3	0	0	0	0	0.829	0	0	0	0.041	
25218823	3-cyanoquinoline	 4	0	0	0	0	0.872	0	0	0	0.044	
25218824	3-cyanoquinoline	 10	0	0	0	0	0.261	0	0	0	0.013	
25222038	f-my	0	0	0	0	0.903	0	0	0	0.045	
25222587	SureCN3760694	0	0	0	0	0.399	0	0	0	0.02	
25229450	WYE-687	0	0	0	0	0.31	0	0	0	0.015	
25229526	WAY-600	0	0	0	0	0.527	0	0	0	0.026	
25229528	SureCN2061630	0	0	0	0	0.997	0	0	0	0.05	
25229638	CHEBI:553151	0	0	0	0	0.985	0	0	0	0.049	
25241936	CHEBI:793529	0	0	0	0	0.344	0	0	0	0.017	
25243801	SureCN1791253	0	0	0	0	0.777	0	0	0	0.039	
25253663	SureCN1186113	0	0	0	0	0.791	0	0	0	0.04	
25253819	SureCN8091819	0	0	0	0	0.604	0	0	0	0.03	
25253820	SureCN1186210	0	0	0	0	0.724	0	0	0	0.036	
25253821	SureCN8106175	0	0	0	0	0.501	0	0	0	0.025	
25253822	SureCN8094449	0	0	0	0	0.872	0	0	0	0.044	
25253823	SureCN8092598	0	0	0	0	0.713	0	0	0	0.036	
25257709	CHEBI:558719	0	0	0	0	0.243	0	0	0	0.012	
25260757	CC15	0	0	0	0	0.704	0	0	0	0.035	
25260758	SureCN55197	0	0	0	0	0.012	0	0	0	0.001	
25260759	SureCN55429	0	0	0	0	0.409	0	0	0	0.02	
25260915	SureCN55262	0	0	0	0	0.815	0	0	0	0.041	
25262174	SureCN54763	0	0	0	0	0.694	0	0	0	0.035	
25262260	SureCN1989194	0	0	0	0	0.332	0	0	0	0.017	
25263118	HMS3305P12	0	0	0	0	0.238	0	0	0	0.012	
25263121	SureCN4395119	0	0	0	0	0.25	0	0	0	0.013	
25263124	HMS3305O14	0	0	0	0	0.11	0	0	0	0.005	
25263125	CHEMBL1964264	0	0	0	0	0.44	0	0	0	0.022	
25263126	CHEMBL1964265	0	0	0	0	0.44	0	0	0	0.022	
25263257	HMS3305K03	0	0	0	0	0	0	0.191	0	0.142	
25263284	CHEMBL454470	0	0	0	0	0.796	0	0	0	0.04	
25263288	SureCN14589381	0	0	0	0	0.888	0	0	0	0.044	
25264966	SureCN2191272	0	0	0	0	0.982	0	0	0	0.049	
25264968	SureCN2194897	0	0	0	0	0.676	0	0	0	0.034	
25266277	CHEBI:1161600	0	0	0	0	0.353	0	0	0	0.018	
25266279	CHEBI:1161599	0	0	0	0	0.344	0	0	0	0.017	
25266282	CHEBI:1161602	0	0	0	0	0.108	0	0	0	0.005	
25266633	CHEBI:1161606	0	0	0	0	0.195	0	0	0	0.01	
25266973	CHEBI:1161607	0	0	0	0	0.386	0	0	0	0.019	
25266977	CHEBI:1161608	0	0	0	0	0.359	0	0	0	0.018	
25266978	CHEBI:1161609	0	0	0	0	0.49	0	0	0	0.025	
25267488	CHEBI:598350	0	0	0	0	0.187	0	0	0	0.009	
25268036	CHEBI:1161610	0	0	0	0	0.466	0	0	0	0.023	
25268037	CHEBI:1161603	0	0	0	0	0.108	0	0	0	0.005	
25268137	SureCN2670926	0	0	0	0	0.543	0	0	0	0.027	
25268760	CHEBI:1161592	0	0	0	0	0.292	0	0	0	0.015	
25269115	CHEBI:1161624	0	0	0	0	0.739	0	0	0	0.037	
25269116	CHEBI:1161605	0	0	0	0	0.13	0	0	0	0.007	
25269480	CHEBI:1161623	0	0	0	0	0.993	0	0	0	0.05	
25269823	CHEBI:1161625	0	0	0	0	0.798	0	0	0	0.04	
25269824	CHEBI:1161627	0	0	0	0	0.655	0	0	0	0.033	
25270150	CHEBI:1161620	0	0	0	0	0.787	0	0	0	0.039	
25270151	CHEBI:1161621	0	0	0	0	0.969	0	0	0	0.048	
25270492	CHEBI:1161617	0	0	0	0	0.352	0	0	0	0.018	
25270828	CHEBI:1161616	0	0	0	0	0.554	0	0	0	0.028	
25271172	CHEBI:1161628	0	0	0	0	0.988	0	0	0	0.049	
25271186	SureCN4092684	0	0	0	0	0.227	0	0	0	0.011	
25920884	CHEBI:666530	0	0	0	0	0.822	0	0	0	0.041	
25920890	P1-E	0	0	0	0	0.881	0	0	0	0.044	
2726567	RF02433	0	0	0	0	0.114	0	0	0	0.006	
2733525	tamoxifen	0	0	0	0	0.876	0	0	0	0.044	
29786650	CHEBI:810869	0	0	0	0	0.278	0	0	0	0.014	
3008960	AC1MHPCK	0	0	0	0	0	0	0.009	0	0.007	
3008964	AC1MHPCW	0	0	0	0	0	0	0	0	0	
3010388	AC1MHS72	0	0	0	0.341	0	0	0	0	0.017	
3035817	K252a	0	0	0	0	0.505	0	0	0	0.025	
3081361	vandetanib	0	0	0	0	0.223	0	0	0	0.011	
3085092	salinomycin	0	0	0	0	0.992	0	0	0	0.05	
3108	dipyridamole	0	0	0	0	0	0	0.192	0	0.143	
311	citric acid	0	0	0	0	0	0	0.141	0	0.105	
31100	bromocriptine	0	0	0	0	0.64	0	0	0	0.032	
312145	wortmannin	0	0	0	0	0.599	0	0	0	0.03	
3233012	AC1MM4A6	0	0	0	0	0.846	0	0	0	0.042	
3241232	AC1MMMW0	0	0	0	0	0.689	0	0	0	0.034	
3338590	CCG-1982	0	0	0	0	0.085	0	0	0	0.004	
3385	5-FU	0	0	0	0	0	0	0	0	0	
3467590	STO-609	0	0	0	0	0.823	0	0	0	0.041	
3510	Kytril	0	0	0	0	0	0	0.022	0	0.016	
3796	WHI-P97	0	0	0	0	0.397	0	0	0	0.02	
382058	NSC-669365	0	0	0	0	0.9	0	0	0	0.045	
3883	lansoprazole	0	0	0	0	0.712	0	0	0	0.036	
42596953	CHEBI:1151986	0	0	0	0	0.414	0	0	0	0.021	
42596976	SureCN938576	0	0	0	0	0.745	0	0	0	0.037	
42601396	1 BU	0	0	0	0	0.487	0	0	0	0.024	
42602949	SureCN3982541	0	0	0	0	0.705	0	0	0	0.035	
42606202	CHEMBL2012905	0	0	0	0	0.696	0	0	0	0.035	
42606204	CHEMBL2012902	0	0	0	0	0.246	0	0	0	0.012	
42606205	CHEMBL2012904	0	0	0	0	0.696	0	0	0	0.035	
42606316	CHEMBL2012903	0	0	0	0	0.883	0	0	0	0.044	
42608443	CHEBI:679814	0	0	0	0	0.422	0	0	0	0.021	
42608444	SS-6	0	0	0	0	0.586	0	0	0	0.029	
42609338	S14-0232	0	0	0	0	0.916	0	0	0	0.046	
42614390	P50016	0	0	0	0	0.83	0	0	0	0.041	
42618159	7-alkoxyisoquinoline	 36	0	0	0	0	0.053	0	0	0	0.003	
42622934	SureCN3507573	0	0	0	0	0.459	0	0	0	0.023	
42628077	2	4-Bisanilinopyrimidine	 9	0	0	0	0	0.459	0	0	0	0.023	
42635854	SureCN3510155	0	0	0	0	0.856	0	0	0	0.043	
42635855	SureCN3506504	0	0	0	0	0.732	0	0	0	0.037	
42635901	SureCN3508385	0	0	0.176	0	0.183	0	0	0	0.018	
42635906	SureCN3504482	0	0	0	0	0.787	0	0	0	0.039	
42635944	SureCN3506755	0	0	0	0	0.787	0	0	0	0.039	
42635949	SureCN3509592	0	0	0	0	0.787	0	0	0	0.039	
42635982	SureCN3509105	0	0	0	0	0.787	0	0	0	0.039	
42635983	SureCN3506971	0	0	0.176	0	0.787	0	0	0	0.048	
42635984	SureCN3507000	0	0	0.176	0	0.567	0	0	0	0.037	
42636016	SureCN3508337	0	0	0.176	0	0.585	0	0	0	0.038	
42636018	SureCN3508961	0	0	0	0	0.437	0	0	0	0.022	
42636019	SureCN3508138	0	0	0	0	0.92	0	0	0	0.046	
42640796	CHEMBL1213077	0	0	0	0	0.159	0	0	0	0.008	
42640797	DEL-A	 2	0	0	0	0	0.798	0	0	0	0.04	
42640798	DEL-A	 4	0	0	0	0	0.811	0	0	0	0.041	
42645244	SureCN3931114	0	0	0	0	0.743	0	0	0	0.037	
42645248	SureCN3927803	0	0	0	0	0.531	0	0	0	0.027	
42645478	SureCN3924633	0	0	0	0	0.741	0	0	0	0.037	
42646194	SureCN1909088	0	0	0	0	0.839	0	0	0	0.042	
42646445	SureCN1909189	0	0	0	0	0.633	0	0	0	0.032	
42646446	SureCN1908949	0	0	0	0	0.876	0	0	0	0.044	
42646698	SureCN1909226	0	0	0	0	0.54	0	0	0	0.027	
42646706	SureCN1909056	0	0	0	0	0.866	0	0	0	0.043	
42647297	DB08349	0	0	0	0	0.227	0	0	0	0.011	
4307357	AC1N7S3Y	0	0	0	0	0.55	0	0	0	0.028	
43176565	CHEBI:810871	0	0	0	0	0.334	0	0	0	0.017	
43176566	CHEBI:810870	0	0	0	0	0.318	0	0	0	0.016	
4369443	1yw2	0	0	0	0	0.869	0	0	0	0.043	
43845722	STK891075	0	0	0	0	0.782	0	0	0	0.039	
441071	strychnine	0	0	0	0	0.643	0	0	0	0.032	
44124544	CHEBI:575210	0	0	0	0	0.273	0	0	0	0.014	
44124778	SureCN1986632	0	0	0	0	0.705	0	0	0	0.035	
44124863	CHEMBL1822054	0	0	0	0	0.789	0	0	0	0.039	
44125256	CHEMBL1822055	0	0	0	0	0.022	0	0	0	0.001	
44125375	CHEMBL1822060	0	0	0	0	0.58	0	0	0	0.029	
44125377	CHEMBL1822057	0	0	0	0	0.683	0	0	0	0.034	
44129168	SureCN1519335	0	0	0	0	0.359	0	0	0	0.018	
44129169	SureCN1519374	0	0	0	0	0.426	0	0	0	0.021	
44129657	SureCN1154875	0	0	0	0	0.273	0	0	0	0.014	
44133237	C72	0	0	0	0	0.648	0	0	0	0.032	
44133238	SureCN1554796	0	0	0	0	0.453	0	0	0	0.023	
44137945	cc600	0	0	0	0	0.937	0	0	0	0.047	
44138038	CHEBI:720162	0	0	0	0	0.574	0	0	0	0.029	
44138092	SureCN4185067	0	0	0	0	0.328	0	0	0	0.016	
441383	terconazole	0	0	0	0	0.69	0	0	0	0.034	
44139091	CHEBI:561027	0	0	0	0	0.877	0	0	0	0.044	
44139336	CHEBI:561128	0	0	0	0	0.699	0	0	0	0.035	
44139337	CHEBI:561129	0	0	0	0	0.653	0	0	0	0.033	
44139710	Aurora A inhibitor I	0	0	0	0	0.459	0	0	0	0.023	
44142054	HMS2194J23	0	0	0	0	0.061	0	0	0	0.003	
44142058	HMS2199K24	0	0	0	0	0.068	0	0	0	0.003	
44142067	HMS2216J17	0	0	0	0	0.519	0	0	0	0.026	
44143560	CHEMBL272309	0	0	0	0	0.28	0	0	0	0.014	
44143561	CHEMBL272096	0	0	0	0	0.302	0	0	0	0.015	
44158300	CHEBI:807357	0	0	0	0	0.777	0	0	0	0.039	
44158301	CHEBI:807358	0	0	0	0	0.689	0	0	0	0.034	
44177627	CHEMBL2022112	0	0	0	0	0.759	0	0	0	0.038	
44177629	CHEMBL2022113	0	0	0	0	0.834	0	0	0	0.042	
44177727	CHEMBL2023303	0	0	0	0	0.852	0	0	0	0.043	
44177728	CHEMBL2022366	0	0	0	0	0.772	0	0	0	0.039	
44177837	CHEMBL2023298	0	0	0	0	0.839	0	0	0	0.042	
44177838	CHEMBL2023299	0	0	0	0	0.712	0	0	0	0.036	
44177840	CHEMBL2023301	0	0	0	0	0.77	0	0	0	0.038	
44177955	CHEMBL2023302	0	0	0	0	0.734	0	0	0	0.037	
44177956	CHEMBL2023300	0	0	0	0	0.728	0	0	0	0.036	
44178067	CHEMBL2022377	0	0	0	0	0.932	0	0	0	0.047	
44178068	CHEMBL2022378	0	0	0	0	0.817	0	0	0	0.041	
44178069	CHEMBL2022379	0	0	0	0	0.817	0	0	0	0.041	
44178070	CHEMBL2023293	0	0	0	0	0.758	0	0	0	0.038	
44180017	SureCN2190241	0	0	0	0	0.088	0	0	0	0.004	
44181062	NZ U	0	0	0	0	0.644	0	0	0	0.032	
44181374	SureCN2195217	0	0	0	0	0.891	0	0	0	0.045	
44181707	SureCN2192556	0	0	0	0	0.646	0	0	0	0.032	
44181709	SureCN2194100	0	0	0	0	0.085	0	0	0	0.004	
44182308	L 64	0	0	0	0	0.1	0	0	0	0.005	
44184233	CHEBI:789482	0	0	0	0	0.014	0	0	0	0.001	
44184234	CHEBI:789485	0	0	0	0	0.464	0	0	0	0.023	
44184236	CHEBI:789854	0	0	0	0	0.446	0	0	0	0.022	
44184394	CHEBI:789708	0	0	0	0	0.816	0	0	0	0.041	
44184540	CHEBI:789709	0	0	0	0	0.617	0	0	0	0.031	
44184686	CHEBI:789712	0	0	0	0	0.64	0	0	0	0.032	
44186373	CHEMBL526930	0	0	0	0	0.035	0	0	0	0.002	
44186374	CHEMBL526560	0	0	0	0	0.089	0	0	0	0.004	
44186427	CHEMBL510516	0	0	0	0	0.632	0	0	0	0.032	
44186774	EFP	0	0	0	0	0.196	0	0	0	0.01	
44187005	SureCN1015536	0	0	0	0	0.83	0	0	0	0.041	
44187007	CHEMBL1915448	0	0	0	0	0.988	0	0	0	0.049	
44187183	SureCN3551418	0	0	0	0	0.571	0	0	0	0.029	
44188844	SureCN3427274	0	0	0	0	0.851	0	0	0	0.043	
44189010	SureCN3426648	0	0	0	0	0.25	0	0	0	0.013	
44189155	pyrazolopyridine	 13	0	0	0	0	0.557	0	0	0	0.028	
44189884	SureCN5095319	0	0	0	0	0.881	0	0	0	0.044	
44189885	SureCN5092683	0	0	0	0	0.722	0	0	0	0.036	
44189886	CHEBI:622759	0	0	0	0	0.436	0	0	0	0.022	
44189982	SureCN5089701	0	0	0	0	0.236	0	0	0	0.012	
44190171	SureCN4791055	0	0	0	0	0.612	0	0	0	0.031	
44190172	SureCN5089591	0	0	0	0	0.722	0	0	0	0.036	
44190174	SureCN5089827	0	0	0	0	0.316	0	0	0	0.016	
44190276	SureCN5094571	0	0	0	0	0.652	0	0	0	0.033	
44197303	SureCN1252158	0	0	0	0	0.195	0	0	0	0.01	
44197434	SureCN1252312	0	0	0	0	0.195	0	0	0	0.01	
44197437	SureCN1253789	0	0	0	0	0.434	0	0	0	0.022	
44197572	SureCN1252578	0	0	0	0	0.503	0	0	0	0.025	
44197573	SureCN1253489	0	0	0	0	0.503	0	0	0	0.025	
44197710	SureCN1254862	0	0	0	0	0.57	0	0	0	0.028	
44197978	SureCN1254858	0	0	0	0	0.562	0	0	0	0.028	
44198117	SureCN1253682	0	0	0	0	0.643	0	0	0	0.032	
44198251	CHEBI:787168	0	0	0	0	0.735	0	0	0	0.037	
44198749	CHEBI:787460	0	0	0	0	0.178	0	0	0	0.009	
44203745	CHEMBL1928699	0	0	0	0	0.632	0	0	0	0.032	
44203747	CHEMBL1928701	0	0	0	0	0.689	0	0	0	0.034	
44207795	SureCN4051934	0	0	0	0	0.983	0	0	0	0.049	
44207797	SureCN4051866	0	0	0	0	0.864	0	0	0	0.043	
44219291	SureCN3408387	0	0	0	0	0.068	0	0	0	0.003	
44222112	SureCN4140712	0	0	0	0	0.861	0	0	0	0.043	
44222957	SureCN2690217	0	0	0	0	0.729	0	0	0	0.036	
44222958	CHEMBL1915438	0	0	0	0	0.904	0	0	0	0.045	
44222965	CHEMBL1915442	0	0	0	0	0.645	0	0	0	0.032	
44222969	CHEMBL1915641	0	0	0	0	0.783	0	0	0	0.039	
44222970	CHEMBL1915449	0	0	0	0	0.914	0	0	0	0.046	
44222977	CHEMBL1915642	0	0	0	0	0.791	0	0	0	0.04	
44223952	SureCN1675159	0	0	0	0	0.892	0	0	0	0.045	
44223953	SureCN1675308	0	0	0	0	0.519	0	0	0	0.026	
44223954	SureCN1675205	0	0	0	0	0.905	0	0	0	0.045	
44223965	SureCN1675327	0	0	0	0	0.873	0	0	0	0.044	
44223966	CHEBI:997011	0	0	0	0	0.115	0	0	0	0.006	
44223967	SureCN1675106	0	0	0	0	0.873	0	0	0	0.044	
44223970	SureCN1675195	0	0	0	0	0.976	0	0	0	0.049	
44223971	SureCN1675158	0	0	0	0	0.966	0	0	0	0.048	
44223973	SureCN1675369	0	0	0	0	0.91	0	0	0	0.045	
44223974	SureCN1675357	0	0	0	0	0.852	0	0	0	0.043	
44223977	SureCN1675132	0	0	0	0	0.512	0	0	0	0.026	
44223999	KB-57267	0	0	0	0	0.55	0	0	0	0.028	
44224183	CHEBI:1250379	0	0	0	0	0.155	0	0	0	0.008	
44224184	CHEBI:1250381	0	0	0	0	0.11	0	0	0	0.005	
44225585	SureCN1013816	0	0	0	0	0.716	0	0	0	0.036	
44225586	SureCN1014855	0	0	0	0	0.725	0	0	0	0.036	
44225811	SureCN1014983	0	0	0	0	0.364	0	0	0	0.018	
44225812	SureCN1016172	0	0	0	0	0.824	0	0	0	0.041	
44225814	SureCN1017642	0	0	0	0	0.793	0	0	0	0.04	
44226026	SureCN1013175	0	0	0	0	0.261	0	0	0	0.013	
44226027	SureCN1015159	0	0	0	0	0.667	0	0	0	0.033	
44226028	SureCN1013952	0	0	0	0	0.769	0	0	0	0.038	
44226029	SureCN1013380	0	0	0	0	0.719	0	0	0	0.036	
44226241	SureCN1012983	0	0	0	0	0.379	0	0	0	0.019	
44226448	SureCN1015541	0	0	0	0	0.223	0	0	0	0.011	
44226449	SureCN1016037	0	0	0	0	0.077	0	0	0	0.004	
44226657	SureCN1015984	0	0	0	0	0.747	0	0	0	0.037	
44227055	SureCN1019290	0	0	0	0	0.211	0	0	0	0.011	
44227056	SureCN1013585	0	0	0	0	0.149	0	0	0	0.007	
44227270	SureCN1018874	0	0	0	0	0.654	0	0	0	0.033	
44227272	SureCN3496211	0	0	0	0	0.821	0	0	0	0.041	
44227273	SureCN3495704	0	0	0	0	0.814	0	0	0	0.041	
44227274	SureCN1017689	0	0	0	0	0.068	0	0	0	0.003	
44227694	SureCN1013097	0	0	0	0	0.71	0	0	0	0.035	
44229355	SureCN1851504	0	0	0	0	0.11	0	0	0	0.005	
44229789	SureCN1853678	0	0	0	0	0.244	0	0	0	0.012	
44230399	SureCN1850665	0	0	0	0	0.394	0	0	0	0.02	
44231127	CHEMBL2207187	0	0	0	0	0.086	0	0	0	0.004	
44232672	pyrazolo pyrimidine	 1	0	0	0	0	0.295	0	0	0	0.015	
44232914	pyrazolo pyrimidine	 7	0	0	0	0	0.566	0	0	0	0.028	
44232915	pyrazolo pyrimidine	 8	0	0	0	0	0.025	0	0	0	0.001	
44232917	pyrazolo pyrimidine	 12	0	0	0	0	0.116	0	0	0	0.006	
44233160	pyrazolo pyrimidine	 13	0	0	0	0	0.487	0	0	0	0.024	
44236915	SureCN4785976	0	0	0	0	0.018	0	0	0	0.001	
44236917	SureCN4741501	0	0	0	0	0.122	0	0	0	0.006	
