uniprot_ID	aliase
Q96RR4	AAL37217.1
Q96RR4	AAL37218.1
Q9H2X6	AAL37371.1
Q16875	AAL40083.1
Q9Y243	AAL40392.1
Q8TD08	AAL40897.1
Q8WTQ7	AAL48216.1
P31749	AAL55732.1
Q8WXR4	AAL57233.1
Q00532	AAL58838.1
Q12852	AAL67158.1
Q16620	AAL67964.1
Q16620	AAL67965.1
Q16620	AAL67966.1
Q16620	AAL67967.1
Q16620	AAL67968.1
Q9NYL2	AAL85891.1
Q9NYL2	AAL85892.1
P54819	AAL87027.1
P54819	AAL87028.1
Q8TD19	AAL87410.1
Q8TDC3	AAL87697.1
Q8TDC3	AAL87698.1
Q8TDR2	AAL99353.1
P22455	AAM13666.1
Q9NWZ3	AAM15772.1
Q13523	AAM19101.1
Q86UX6	AAM21719.1
P22607	AAM22078.1
P22607	AAM22079.1
P11802	AAM23014.1
Q13555	AAM33514.1
Q8NEV4	AAM34500.1
P06493	AAM34793.1
P24941	AAM34794.1
P52333	AAM44860.1
O94921	AAM48566.1
Q15569	AAM50517.1
P50750	AAM54039.1
Q96L34	AAM55491.1
Q96Q15	AAM73708.1
P21802	AAM74056.1
Q00534	AAM76970.1
P07949	AAM77275.1
P07949	AAM77279.1
P07949	AAM77283.1
P50613	AAM77799.1
Q16620	AAM77876.1
Q15569	AAM77907.1
Q15569	AAM77908.1
Q15569	AAM77909.1
O14757	AAM78553.1
Q9NSY1	AAM88867.1
Q8NFD2	AAM91924.1
Q9H2K8	AAN09723.1
P20794	AAN16405.1
P22694	AAN16454.1
Q15750	AAN32760.1
Q8N5S9	AAN37386.1
Q8N5S9	AAN37387.1
Q96RR4	AAN37388.1
Q99640	AAN40703.1
O00141	AAN40971.1
Q9NWZ3	AAN75440.1
Q8IVH8	AAN75849.1
Q8IVH8	AAN75850.1
Q03405	AAN86351.1
Q8IWQ3	AAN87839.1
Q8WXR4	AAO13799.1
Q8WXR4	AAO13800.1
Q8WXR4	AAO13801.1
Q8WXR4	AAO13802.1
Q8WXR4	AAO13803.1
P04626	AAO18082.1
Q13315	AAO26044.1
O95819	AAO32626.1
Q9NYL2	AAO33376.1
P19525	AAO38055.1
Q9H4A3	AAO46160.1
O76039	AAO64440.1
Q86Y07	AAO73047.1
Q86Y07	AAO73048.1
Q86Y07	AAO73049.1
Q86Y07	AAO73050.1
Q86Y07	AAO73051.1
Q86Y07	AAO73052.1
P35916	AAO89504.1
P35916	AAO89505.1
P04049	AAP03432.1
O14578	AAP13528.1
Q9UEE5	AAP22356.1
Q96NX5	AAP29964.1
Q9NYA1	AAP35060.1
Q00535	AAP35326.1
Q13163	AAP35426.1
P06732	AAP35439.1
P24941	AAP35467.1
Q00536	AAP35473.1
O75956	AAP35555.1
Q16539	AAP35579.1
P53355	AAP35581.1
P04183	AAP35587.1
P49761	AAP35639.1
P06493	AAP35650.1
P51570	AAP35651.1
P35557	AAP35711.1
P36896	AAP35735.1
Q05513	AAP35745.1
Q9UGJ0	AAP35791.1
Q9H2K8	AAP35849.1
O15264	AAP35885.1
P21860	AAP35890.1
Q16288	AAP35955.1
Q07002	AAP35963.1
Q7KZI7	AAP36006.1
P54619	AAP36009.1
P00749	AAP36055.1
Q6XUX3	AAP42418.1
O14578	AAP43922.1
P41279	AAP45053.1
P78527	AAP69525.1
P16234	AAP69563.1
P08069	AAP81165.1
P04629	AAP88292.1
P78368	AAP88924.1
O95747	AAP97192.1
Q9BQI3	AAP97223.1
Q8IWQ3	AAP97723.1
Q8IWQ3	AAP97724.1
Q8IWQ3	AAP97725.1
Q8IWQ3	AAP97726.1
Q8IWQ3	AAP97727.1
Q13131	AAPK1_HUMAN
P54646	AAPK2_HUMAN
Q15746	AAQ02673.1
Q8NFD2	AAQ09005.1
Q99759	AAQ13617.1
P80192	AAQ23054.1
P78362	AAQ63886.1
Q15078	AAQ74776.1
O14757	AAQ76038.1
Q9BUB5	AAQ84219.1
Q9NY57	AAQ88719.1
O43353	AAQ89172.1
O43353	AAQ89173.1
Q9UL54	AAQ89301.1
P48736	AAQ96873.1
Q9NWZ3	AAR02358.1
Q9NWZ3	AAR02359.1
Q9NWZ3	AAR02360.1
Q9NWZ3	AAR02361.1
Q9NWZ3	AAR02362.1
Q9NWZ3	AAR02363.1
Q07002	AAR13065.1
Q07002	AAR13066.1
Q15746	AAR29061.1
Q15746	AAR29062.1
P36897	AAR32097.1
Q00532	AAS00095.1
P15056	AAS00359.1
Q9H2X6	AAS00368.1
Q9BQI3	AAS00388.1
Q9UEE5	AAS02010.1
Q13554	AAS02024.1
Q9UGJ0	AAS02032.1
O94921	AAS07411.1
O94921	AAS07412.1
Q9BXU1	AAS07416.1
Q9UBU7	AAS07418.1
Q9UBU7	AAS07442.1
Q16816	AAS07453.1
Q13554	AAS07454.1
P21709	AAS07458.1
Q14004	AAS07490.1
Q14004	AAS07491.1
P00533	AAS07524.1
Q8TDC3	AAS10354.1
Q9Y572	AAS16359.1
P29597	AAS37680.1
Q13164	AAS38577.1
Q6XUX3	AAS55390.1
O96017	AAS58456.1
O96017	AAS58457.1
O96017	AAS58458.1
O96017	AAS58459.1
O96017	AAS58460.1
O96017	AAS58461.1
O96017	AAS58462.1
O96017	AAS58463.1
O96017	AAS58464.1
O96017	AAS58465.1
O96017	AAS58466.1
Q9Y572	AAS75516.1
Q9Y572	AAS75517.1
O43353	AAS75586.1
P48736	AAS75801.1
P06732	AAS79321.1
P11362	AAS79322.1
O00311	AAS79323.1
P07332	AAS82866.1
P07332	AAS82868.1
P07332	AAS82869.1
P00533	AAS83109.1
Q8TDC3	AAS86442.1
Q8IWQ3	AAS86443.1
Q15835	AAT00534.2
P37173	AAT3
O15111	AAT49098.1
P36897	AAT5
Q03405	AAT52166.1
Q03405	AAT52167.1
Q03405	AAT52168.1
Q9UQB9	AAT64422.1
O14920	AAT65965.1
Q6DT37	AAT67172.1
Q7KZI7	AAT67601.1
Q7KZI7	AAT67602.1
Q15746	AAT7
P37173	AAT70724.1
Q14004	AAT74623.1
Q13546	AAT74626.1
Q56UN5	AAT81410.1
Q56UN5	AAT81411.1
Q56UN5	AAT81412.1
Q56UN5	AAT81413.1
Q56UN5	AAT81414.1
P00533	AAT97979.1
P31751	AAT97984.1
Q9UQB9	AAU04399.1
Q04759	AAU29340.1
Q9H4B4	AAU88146.1
P22607	AAU89726.1
Q96GD4	AAV38341.1
Q15078	AAV38380.1
O75716	AAV38392.1
Q9Y6E0	AAV38425.1
P45985	AAV38482.1
P51955	AAV38534.1
P68400	AAV38595.1
P48729	AAV38632.1
P48729	AAV38633.1
P49674	AAV38634.1
P10398	AAV38667.1
P50750	AAV38706.1
P27707	AAV38744.1
P27707	AAV38745.1
O00506	AAV38764.1
Q9HBY8	AAV38901.1
Q9P289	AAV38902.1
Q8N4C8	AAV41830.1
O96017	AAV41895.1
P35558	AAV50001.1
Q5S007	AAV63975.1
O14578	AAV87216.1
P51955	AAW56418.1
P22694	AAX19487.1
P22694	AAX19488.1
P22694	AAX19489.1
P22694	AAX19490.1
P22694	AAX19491.1
Q9NWZ3	AAX22228.1
Q52WX2	AAX59898.1
Q9UM73	AAX76514.1
Q13873	AAX76517.1
P54764	AAX81994.1
Q9NYL2	AAX82002.1
Q15303	AAX82011.1
Q9HBY8	AAX88805.1
Q13557	AAX88806.1
Q15303	AAX88856.1
Q2M2I8	AAX88861.1
Q9UM73	AAX88892.1
Q16854	AAX88910.1
Q96Q40	AAX88914.1
Q13873	AAX88941.1
O75116	AAX93049.1
P27037	AAX93050.1
Q9NYL2	AAX93067.1
Q02156	AAX93119.1
Q9UM73	AAX93126.1
Q12866	AAX93144.1
Q9UKI8	AAX93162.1
P50053	AAX93167.1
Q96Q40	AAX93182.1
P43403	AAX93187.1
Q02156	AAX93253.1
Q86Y07	AAX93262.1
Q86Y07	AAY14648.1
O00506	AAY14683.1
O43683	AAY14706.1
P49759	AAY14722.1
Q8IVH8	AAY14734.1
Q02156	AAY14773.1
Q9NZJ5	AAY14777.1
O94806	AAY14817.1
O75116	AAY14825.1
Q9UEW8	AAY14897.1
Q15303	AAY14899.1
Q15118	AAY14915.1
P23919	AAY14920.1
Q2M2I8	AAY14931.1
O94768	AAY14982.1
Q56UN5	AAY14999.1
Q9UEW8	AAY15003.1
Q86Y07	AAY15019.1
Q9UM73	AAY15027.1
Q9Y2U5	AAY15043.1
Q9Y2U5	AAY15070.1
Q9UKI8	AAY15077.1
Q15303	AAY15092.1
Q04771	AAY15094.1
P42684	AAY16984.1
P45985	AAY22176.1
Q9UEW8	AAY24032.1
Q13873	AAY24146.1
Q15303	AAY24158.1
Q8WXR4	AAY24159.1
Q12866	AAY24213.1
Q04771	AAY24272.1
P54764	AAY24284.1
Q15303	AAY24303.1
P19525	AAY24317.1
O95819	AAY24319.1
Q8WXR4	AAY24324.1
Q9NZJ5	AAY24331.1
Q9NSY1	AAY40926.1
Q8N568	AAY40983.1
P06213	AAY44085.1
Q8TD08	AAY44299.1
P45984	AAY46156.1
P41240	AAY57329.1
P48729	AAY84562.1
P11309	AAY87461.1
O00506	AAY88740.1
P00519	AAZ38718.1
Q9BUB5	AB000409
Q99986	AB000449
Q86Y07	AB000450
O43283	AB001872
Q9H4A3	AB002342
O15075	AB002367
Q9H2G2	AB002804
O00311	AB003698
Q86UE8	AB004884
Q9UKI8	AB004885
P54819	AB005621
P54819	AB005622
P20594	AB005647
O14519	AB006077
O00444	AB006972
O43293	AB007144
Q96Q15	AB007881
Q5VT25	AB007920
Q6XUX3	AB007941
Q13705	AB008681
O43318	AB009356
O43318	AB009357
O43318	AB009358
P16066	AB010491
Q13523	AB011108
O60285	AB011109
Q9UKE5	AB011123
O60331	AB011161
Q9UEE5	AB011420
O94768	AB011421
Q96GD4	AB011446
Q96GD4	AB011450
Q16875	AB012229
P24941	AB012305
O95819	AB013385
O75116	AB014519
Q8IYT8	AB014523
Q86Z02	AB014530
O95819	AB014587
Q13627	AB015282
Q13627	AB015283
Q13627	AB015284
Q9NSY1	AB015331
O94804	AB015718
O94806	AB015982
Q9UBS0	AB016869
Q9UKE5	AB017115
Q9UQB9	AB017332
O95747	AB017642
Q9UIK4	AB018001
O75385	AB018265
Q9H0K1	AB018324
Q96RR4	AB018330
Q9UBS0	AB019245
P04629	AB019488
O94921	AB020641
Q9UL54	AB020688
O75716	AB020739
Q13131	AB022017
O43293	AB022341
Q9UPZ9	AB023153
O14578	AB023166
Q9Y2H1	AB023182
Q9UQM7	AB023185
Q9Y2H9	AB023190
P49674	AB024597
Q9UGJ0	AB025580
Q9HC98	AB026289
Q96KB5	AB027249
Q96KB5	AB027250
Q9NRM7	AB028019
Q9UBU7	AB028069
Q9UBU7	AB028070
Q9BWU1	AB028951
Q2M2I8	AB028971
O95747	AB029024
Q9NYL2	AB030034
P21802	AB030073
P21802	AB030074
P21802	AB030075
P21802	AB030076
P21802	AB030077
P21802	AB030078
O14757	AB032387
Q9Y5S2	AB032950
O96013	AB032968
Q9P286	AB033090
Q9NRP7	AB033104
Q16875	AB033994
Q8N4C8	AB035698
Q15746	AB037663
Q9P2K8	AB037759
Q7L7X3	AB037782
Q9BQI3	AB037790
Q8TF76	AB039834
Q9P289	AB040057
O96017	AB040105
Q9P286	AB040812
P29322	AB040892
Q9P0L2	AB040910
Q9NYL2	AB041883
Q8N4C8	AB041926
Q9P1W9	AB042425
Q9HCP0	AB042562
Q9HCP0	AB042563
Q9Y3S1	AB044546
P16066	AB046472
Q9BYP7	AB046786
Q5TCQ9	AB046854
P57078	AB047783
P57059	AB047786
Q96L34	AB049127
Q9NYL2	AB049733
Q9NYL2	AB049734
Q8TCT0	AB051433
Q9Y3S1	AB051547
Q9C098	AB051552
P78527	AB052953
Q96Q40	AB053308
Q96S53	AB057597
Q14004	AB058694
Q8TDC3	AB058714
Q96L34	AB058763
Q96Q15	AB061371
Q8TDX7	AB062450
Q96PY6	AB067488
Q8N4C8	AB070507
Q8NG66	AB071996
Q8NG66	AB071997
Q96L34	AB073663
Q16539	AB074150
Q8TCT0	AB079066
Q96RR4	AB081336
Q96RR4	AB081337
Q8TD19	AB082526
P43403	AB083211
P21802	AB084153
Q9H0K1	AB084424
P53350	AB084459
Q02763	AB086825
Q96L34	AB088047
Q86Z02	AB089957
P49674	AB091043
P48730	AB091044
O75914	AB102251
O75914	AB102252
O75914	AB102253
O75914	AB102254
O75914	AB102255
O75914	AB102256
O75914	AB102257
O75914	AB102258
O75914	AB102259
O75914	AB102260
O75914	AB102261
O75914	AB102262
O75914	AB102263
O75914	AB102264
O75914	AB102265
O75914	AB102266
O75914	AB102267
O75914	AB102268
O75914	AB102269
O75914	AB102270
O75914	AB102281
O75914	AB102282
O75914	AB102283
O75914	AB102284
O75914	AB102285
O75914	AB102286
O75914	AB102287
O75914	AB102288
O75914	AB102289
O75914	AB102290
O75914	AB102291
O75914	AB102292
O75914	AB102293
O75914	AB102294
O75914	AB102295
O75914	AB102296
O75914	AB102297
O75914	AB102298
O75914	AB102299
O75914	AB102300
P51812	AB102311
P51812	AB102312
P51812	AB102313
P51812	AB102314
P51812	AB102315
P51812	AB102316
P51812	AB102317
P51812	AB102318
P51812	AB102319
P51812	AB102320
P51812	AB102321
P51812	AB102322
P51812	AB102323
P51812	AB102324
P51812	AB102325
P51812	AB102326
P51812	AB102327
P51812	AB102328
P51812	AB102329
P51812	AB102330
P51812	AB102371
P51812	AB102372
P51812	AB102373
P51812	AB102374
P51812	AB102375
P51812	AB102376
P51812	AB102377
P51812	AB102378
P51812	AB102379
P51812	AB102380
P51812	AB102381
P51812	AB102382
P51812	AB102383
P51812	AB102384
P51812	AB102385
P51812	AB102386
P51812	AB102387
P51812	AB102388
P51812	AB102389
P51812	AB102390
O75914	AB102659
P51812	AB102662
Q86V86	AB114795
P10398	AB158254
O95382	AB167411
Q14680	AB183427
Q14680	AB183428
Q7KZI7	AB188493
Q02763	AB208796
O95382	AB208805
P07333	AB208819
Q9UBS0	AB208827
P10398	AB208831
O00329	AB208835
Q13535	AB208847
O14976	AB208854
P78527	AB208860
P06213	AB208861
P53355	AB208871
P11362	AB208919
Q13546	AB208926
P51812	AB208933
P00749	AB208961
Q9Y2U5	AB208963
Q13464	AB208965
Q5VT25	AB208968
Q9NYL2	AB208974
O15111	AB209028
P17948	AB209050
P15735	AB209055
P23458	AB209057
Q05397	AB209071
Q9HBH9	AB209074
Q05397	AB209083
Q14289	AB209085
O14920	AB209090
Q99683	AB209093
Q15349	AB209116
Q16620	AB209118
Q13315	AB209133
P53350	AB209179
Q8N568	AB209181
P22694	AB209189
Q15375	AB209269
Q13557	AB209288
Q07002	AB209307
Q13043	AB209315
O00311	AB209337
Q07912	AB209338
Q09013	AB209363
Q15750	AB209372
P54756	AB209375
Q14012	AB209395
Q13418	AB209416
O95835	AB209426
Q13177	AB209428
Q06418	AB209431
P22607	AB209441
P00533	AB209442
Q13705	AB209449
Q8N4C8	AB209450
Q12852	AB209453
P00519	AB209456
P48730	AB209463
Q13554	AB209474
P17252	AB209475
Q9UM73	AB209477
P50053	AB209518
P49761	AB209535
P41279	AB209539
Q15831	AB209553
O15264	AB209586
P25098	AB209588
Q13164	AB209611
Q08881	AB209622
P22455	AB209631
P35916	AB209637
P00519	AB209642
P54760	AB209644
Q16584	AB209655
P09619	AB209657
P05129	AB209671
Q15303	AB209697
O15530	AB209835
O75460	AB209869
Q9H4B4	AB209875
Q9NRM7	AB209897
P08581	AB209898
P35968	AB209901
P11274	AB209991
P42345	AB209995
O00750	AB210006
P29323	AB210018
P42336	AB210020
P23458	AB219242
P04626	AB221349
P04626	AB221350
O43293	AB265224
Q14680	AB267395
Q7KZI7	AB271694
Q9UM73	AB274722
Q9BXA7	AB284522
Q96PF2	AB284523
P00533	AB360371
P00533	AB360855
Q9UM73	AB374361
Q9UM73	AB374362
Q9UM73	AB374363
Q9UM73	AB374364
Q9UM73	AB374365
P08069	AB425196
O15264	AB451221
O14757	AB451222
P46734	AB451226
P45983	AB451231
P22694	AB451239
P31749	AB451242
P52564	AB451252
P17252	AB451258
P54819	AB451267
P04183	AB451268
P53671	AB451269
P45983	AB451271
Q14012	AB451277
P78368	AB451278
P68400	AB451279
P41240	AB451288
P50750	AB451289
P06241	AB451293
Q9BUB5	AB451300
Q16659	AB451301
P45984	AB451302
Q16644	AB451303
P24723	AB451313
O15264	AB451344
O14757	AB451345
P46734	AB451349
P45983	AB451354
P45984	AB451355
P49841	AB451356
P22694	AB451364
P31749	AB451367
P52564	AB451376
P17252	AB451383
P54819	AB451394
P04183	AB451395
P53671	AB451396
P45983	AB451398
Q14012	AB451407
P78368	AB451410
P68400	AB451411
P41240	AB451420
P50750	AB451421
P06241	AB451426
Q9BUB5	AB451432
P45984	AB451433
Q16644	AB451434
P41743	AB451443
Q32MK0	AB451455
Q9UM73	AB462411
Q9UM73	AB462412
Q96GD4	AB519677
Q96GD4	AB519678
Q96GD4	AB519679
Q9UM73	AB583922
P42679	AB593100
P20794	AB593146
Q9UM73	AB600939
Q9UM73	AB663645
P00533	AB685813
P00533	AB686642
P08922	AB698667
P07949	AB698668
P07949	AB698669
P11274	AB742170
P11274	AB742171
P08922	AB795239
P08922	AB795240
P08922	AB795241
P08922	AB795242
P08922	AB795244
P08922	AB795245
P08922	AB795246
Q9UM73	AB795401
O95747	ABA27097.1
P45983	ABB29981.1
P68400	ABB72474.1
Q15759	ABB72677.1
O00329	ABB83814.1
O43318	ABC40734.1
Q15750	ABC40735.1
Q9UBE8	ABC40748.1
P06213	ABC46548.1
P06213	ABC46549.1
P06213	ABC46550.1
P06213	ABC46551.1
P06213	ABC46553.1
P06213	ABC55359.1
Q9Y5S2	ABC67469.1
Q16288	ABD27897.1
P36897	ABD46753.1
P27361	ABD60302.1
P28482	ABD60303.1
Q00535	ABD66016.1
P53355	ABD96827.1
O14733	ABE03013.1
P21802	ABE96832.1
Q15139	ABE96833.1
P28482	ABF47102.1
Q05655	ABF68960.1
Q15746	ABG25912.1
Q15746	ABG25913.1
P17612	ABG25918.1
P22694	ABG25919.1
P22612	ABG25920.1
P37173	ABG65632.1
P17948	ABI53803.1
P17948	ABI53804.1
P17948	ABI53805.1
Q9NRA0	ABK81123.1
P00519	ABL
P00519	ABL1
P00519	ABL1 protein
P00519	ABL1-001
P00519	ABL1-002
P00519	ABL1-003
P00519	ABL1_HUMAN
P42684	ABL2
P42684	ABL2-001
P42684	ABL2-002
P42684	ABL2-003
P42684	ABL2-004
P42684	ABL2-005
P42684	ABL2-006
P42684	ABL2-007
P42684	ABL2-008
P42684	ABL2-009
P42684	ABL2-010
P42684	ABL2-011
P42684	ABL2-201
P42684	ABL2_HUMAN
P42684	ABLL
P48730	ABM64211.1
P49674	ABM64212.1
P06213	ABP68900.1
P06213	ABP68903.1
P06213	ABP68905.1
P06213	ABP68907.1
P06213	ABP73389.1
P22455	ABQ01235.1
P51957	ABQ59054.1
P17948	ABS32268.1
P17948	ABS32269.1
P17948	ABS32270.1
P11274	ABX82711.1
P49841	ABX89591.1
P31749	ABY87524.1
P17948	ABY87530.1
P52564	ABY87539.1
Q15759	ABY87540.1
P28482	ABY87541.1
P27361	ABY87542.1
Q16539	ABY87549.1
O00443	ABY87551.1
O00750	ABY87552.1
Q02156	ABY87556.1
P04049	ABY87557.1
O94921	AC000057
O94921	AC000059
Q00534	AC000065
O94921	AC002065
P53671	AC002073
P08581	AC002080
P05771	AC002299
Q15119	AC002401
Q16654	AC002451
O94921	AC002456
O94921	AC002458
P08581	AC002543
P52564	AC002546
Q9Y478	AC002563
O14578	AC002563
O94921	AC003076
Q9UBU7	AC003083
Q9BXU1	AC003087
O43353	AC004003
Q00534	AC004011
Q13557	AC004056
O00238	AC004061
Q00534	AC004128
Q13557	AC004168
Q15831	AC004221
Q99640	AC004233
Q99640	AC004235
P08581	AC004416
Q96PF2	AC004471
O60331	AC004637
Q9NY57	AC004664
P23443	AC004686
Q9H4A3	AC004765
Q9H4A3	AC004803
O14578	AC004813
P80192	AC004816
P78362	AC004884
Q9BQI3	AC004895
P0C1S8	AC004918
P48736	AC005018
O95819	AC005035
P49759	AC005037
P53667	AC005056
P78362	AC005070
Q9UBU7	AC005164
Q9UEE5	AC005189
Q96RG2	AC005237
P45985	AC005244
Q9UQB9	AC005261
P78368	AC005306
Q9Y463	AC005393
P45985	AC005410
Q03405	AC005525
Q9H2X6	AC005531
O60331	AC005542
Q96L34	AC005581
O15530	AC005591
Q8IYT8	AC005722
Q96L34	AC005757
P42679	AC005777
Q96L34	AC005779
P06732	AC005781
Q96L34	AC005781
O75460	AC005803
Q9NR20	AC005832
P09619	AC005895
P32189	AC005913
P17252	AC005918
Q8N5S9	AC005940
P17252	AC005988
Q9BQI3	AC005995
P15056	AC006006
Q9H2X6	AC006021
O94921	AC006036
Q96L34	AC006126
P51957	AC006254
P17252	AC006263
P15056	AC006344
P15056	AC006347
Q9UGJ0	AC006358
P35557	AC006454
Q13554	AC006454
P49840	AC006486
P10721	AC006552
P17252	AC006947
Q03405	AC006953
Q9UGJ0	AC006966
P00533	AC006977
O95819	AC007005
Q8TD19	AC007055
Q9HBH9	AC007136
P52333	AC007201
Q32MK0	AC007225
Q96Q40	AC007242
Q86Y07	AC007250
Q8WXR4	AC007277
Q96Q40	AC007358
O94806	AC007390
O94806	AC007391
Q93100	AC007599
Q8IVH8	AC007684
Q9UKI8	AC007739
P19525	AC007899
Q86UE8	AC008026
Q9UKI8	AC008026
Q9BXU1	AC008176
P05129	AC008440
Q9Y6M4	AC008541
Q16512	AC008569
P45984	AC008610
Q9BZL6	AC008635
Q8WU08	AC008740
Q13131	AC008810
Q9NYY3	AC008814
Q9BVS4	AC008865
P53350	AC008870
P16591	AC008871
Q9BVS4	AC008883
Q13233	AC008937
P16591	AC008955
Q8TDC3	AC008974
O00418	AC009034
P19784	AC009107
Q8WU08	AC009189
Q13163	AC009292
P17252	AC009452
P27037	AC009480
Q16288	AC009711
Q9UKI8	AC009953
Q13873	AC009960
Q9UGI9	AC009974
Q9NRP7	AC009974
Q13976	AC009986
P21802	AC009988
Q9UKI8	AC010092
O60285	AC010182
Q8NG66	AC010210
P16591	AC010228
P05771	AC010268
Q16566	AC010275
P06213	AC010311
O14733	AC010336
Q96D53	AC010412
Q9BXA7	AC010431
Q16566	AC010468
P06213	AC010526
P06213	AC010606
Q08881	AC010609
Q14289	AC010856
P07949	AC010864
P54764	AC010899
P54753	AC010899
Q00535	AC010973
Q02750	AC011276
Q8WU08	AC011338
Q9UQM7	AC011372
P09619	AC011382
P07333	AC011382
P16591	AC011421
Q16566	AC011422
O96013	AC011443
O43293	AC011488
Q96L34	AC011489
Q02779	AC011496
P30530	AC011510
Q09013	AC011530
Q15831	AC011544
P29597	AC011557
O60285	AC011595
Q9UGJ0	AC011603
P54619	AC011603
Q9UEE5	AC011738
P54760	AC011895
Q16288	AC011966
P30291	AC011979
P55263	AC012046
Q15303	AC012069
Q9P2K8	AC012377
Q8WXR4	AC012594
P78368	AC012615
P27361	AC012645
P50053	AC013403
Q9NYL2	AC013461
Q9NYL2	AC013461.1-001
Q9NYL2	AC013461.1-002
Q9NYL2	AC013461.1-003
Q9NYL2	AC013461.1-004
Q9NYL2	AC013461.1-005
Q9NYL2	AC013461.1-006
Q9NYL2	AC013461.1-007
Q04771	AC013731
Q9UIK4	AC015914
P52564	AC015920
Q06418	AC016134
P29376	AC016134
Q13163	AC016355
P45983	AC016397
P36507	AC016586
P43403	AC016699
Q9UEW8	AC016723
Q56UN5	AC016725
P22607	AC016773
Q13188	AC016877
P54762	AC016931
P54762	AC016951
Q02156	AC017006
O94921	AC017036
Q9UEW8	AC017069
Q02156	AC017078
O75116	AC018463
P04049	AC018500
P07948	AC018607
P54756	AC018683
Q15118	AC018712
Q9NYL2	AC019046
O14976	AC019103
Q04771	AC019186
Q56UN5	AC020602
Q15746	AC020634
Q9NQU5	AC020658
P42338	AC020890
Q8TDC3	AC020922
Q9Y2H9	AC020934
Q8N752	AC021078
P48729	AC021078
P35968	AC021220
P78527	AC021236
Q9UIK4	AC021541
P04183	AC021593
Q16288	AC021677
Q13976	AC022025
P55263	AC022026
Q9HAZ1	AC022096
P17612	AC022098
Q9NRA0	AC022154
P51451	AC022239
Q14012	AC022382
P06493	AC022390
Q13555	AC022400
Q13554	AC022400
Q8TBX8	AC022506
Q13976	AC022537
P55263	AC022540
Q13464	AC022795
Q15746	AC023165
Q12852	AC023509
O94804	AC024561
P24941	AC025162
P11802	AC025165
Q9P2K8	AC025168
P37023	AC025259
P36896	AC025259
O75460	AC025362
Q9NQU5	AC025429
P04049	AC026170
Q13976	AC026228
Q9UKE5	AC026315
Q9H2K8	AC026366
Q9H2K8	AC026367
Q9Y6M4	AC026422
Q96Q15	AC026472
O14730	AC026634
Q13976	AC027118
P22455	AC027314
P24941	AC034102
P21860	AC034102
P16591	AC034207
Q13464	AC036178
P07948	AC046176
Q99759	AC046185
Q13153	AC055725
Q8NG66	AC055733
P08069	AC055807
Q02750	AC055855
P17252	AC060796
Q9UBE8	AC061975
Q9NZJ5	AC062029
P54762	AC063918
Q13873	AC064836
P42338	AC067728
Q05397	AC067931
Q9UEW8	AC067940
Q7L7X3	AC068025
Q13976	AC068062
Q86Y07	AC068193
Q8WXR4	AC068280
Q9Y2U5	AC068282
Q7L7X3	AC068588
O14519	AC068768
O75716	AC068946
Q15303	AC068970
P08069	AC069029
Q13976	AC069079
Q96RR4	AC069209
Q14004	AC072061
Q16854	AC073046
P78362	AC073138
Q9H2X6	AC073184
Q86Y07	AC073215
P54762	AC073244
P00533	AC073324
Q13873	AC073410
Q13976	AC073584
Q9H2K8	AC073596
Q9UM73	AC074096
Q09013	AC074212
Q9UGJ0	AC074257
P45983	AC074325
P42336	AC076966
Q92630	AC078777
Q9UKE5	AC078793
Q9Y616	AC078889
Q9Y616	AC078927
P42681	AC079118
P42680	AC079118
Q15303	AC079119
Q2M2I8	AC079121
P04626	AC079199
O14578	AC079317
P15056	AC079339
Q8IVH8	AC079615
Q5S007	AC079630
P54764	AC079834
P54753	AC079834
Q02156	AC079892
Q86UE8	AC080038
Q9UKI8	AC080038
Q8NG66	AC083908
O14920	AC083973
Q5S007	AC084290
O94921	AC084381
Q96PY6	AC084724
O75747	AC087236
O75747	AC087240
P46734	AC087294
P04626	AC087491
P11362	AC087623
P04183	AC087645
Q8NEB9	AC087683
P29376	AC087721
P51570	AC087749
Q9UBE8	AC090287
Q7L7X3	AC090698
Q9NYA1	AC090699
Q8TDC3	AC091196
Q8IWQ3	AC091196
P41240	AC091230
Q6PHR2	AC091230
Q13418	AC091564
P55263	AC091699
O75747	AC091815
Q16816	AC092101
P21709	AC092214
O94804	AC092271
Q96Q15	AC092287
Q93100	AC092374
Q2M2I8	AC092431
P10721	AC092545
Q9NYL2	AC092573
Q02156	AC092600
O00238	AC092609
Q9NY57	AC092665
Q15303	AC092680
Q9Y2H1	AC092827
Q9Y2H1	AC092829
Q15303	AC092840
O75747	AC092851
Q9UKE5	AC092919
P54762	AC092969
Q9NWZ3	AC093012
Q96L34	AC093064
O60331	AC093071
Q13554	AC093086
P50613	AC093223
Q8WXR4	AC093402
Q8TDX7	AC093419
P35590	AC093420
Q6XUX3	AC093422
P23458	AC093427
Q9BZL6	AC093503
O15530	AC093525
Q8TDX7	AC093561
Q9UGJ0	AC093583
O00238	AC093634
Q9UEE5	AC093645
Q12866	AC093675
Q8N568	AC093748
Q9UM73	AC093756
Q15118	AC093818
Q15303	AC093823
Q9NSY1	AC093841
P27707	AC093851
Q13557	AC093900
Q9Y243	AC096539
Q15303	AC096547
P51955	AC096637
Q9P0L2	AC096640
Q9NY57	AC096740
P42681	AC096749
Q92772	AC096759
Q15303	AC096765
Q16644	AC096920
